MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice
60,RL,75.0,11404,CollgCr,7,5,1998,1999,VinylSd,VinylSd,202.0,Gd,TA,Av,ALQ,252,Unf,0,901,1153,SBrkr,1153,878,0,2031,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,1998.0,Fin,2,541,TA,TA,192,84,0,0,0,0,0,7,2008,WD,222500
20,RL,80.0,10000,Sawyer,5,6,1961,1983,HdBoard,HdBoard,0.0,TA,TA,No,BLQ,594,Unf,0,270,864,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1961.0,RFn,1,264,TA,TA,165,0,0,0,0,0,400,3,2009,WD,131400
20,RL,,8978,Sawyer,5,5,1968,1968,Plywood,Plywood,0.0,TA,TA,No,Unf,0,Unf,0,948,948,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,6,Typ,0,Attchd,1968.0,Unf,1,300,TA,TA,147,0,0,0,0,0,0,5,2007,WD,108000
75,RM,60.0,10800,OldTown,7,7,1914,1970,Wd Sdng,Wd Sdng,0.0,Gd,TA,Mn,Rec,390,Unf,0,490,880,SBrkr,880,888,0,1768,0,0,1,1,2,1,TA,6,Typ,2,Detchd,1914.0,Unf,2,320,TA,TA,0,341,0,0,0,0,0,10,2006,WD,163000
90,RL,60.0,8544,NAmes,3,4,1950,1950,Stucco,Stone,0.0,,,,,0,,0,0,0,FuseF,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,Detchd,1949.0,Unf,2,400,TA,TA,0,0,0,0,0,0,0,7,2006,WD,93500
60,RL,72.0,10463,Gilbert,8,5,2005,2005,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,893,893,SBrkr,901,900,0,1801,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,2005.0,Fin,3,800,TA,TA,0,116,0,0,0,0,0,6,2006,WD,239900
90,RL,60.0,10800,Edwards,5,5,1987,1988,Plywood,Plywood,0.0,Gd,Gd,Gd,GLQ,1200,Unf,0,0,1200,SBrkr,1200,0,0,1200,3,0,3,0,3,1,TA,5,Typ,0,,,,0,0,,,120,0,0,0,0,0,0,3,2009,WD,179000
60,RL,65.0,9313,CollgCr,7,5,2004,2004,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,864,864,SBrkr,864,864,0,1728,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2004.0,RFn,2,572,TA,TA,187,56,0,0,0,0,0,4,2009,WD,190000
70,RM,60.0,9600,OldTown,5,7,1910,2002,Wd Sdng,Wd Shng,0.0,Fa,Fa,No,Unf,0,Unf,0,264,264,SBrkr,768,664,0,1432,0,0,2,0,2,1,TA,7,Typ,0,Detchd,1910.0,Unf,2,360,TA,Gd,270,0,112,0,0,0,0,5,2007,WD,132000
20,RL,65.0,6768,Sawyer,6,8,1961,1996,HdBoard,HdBoard,0.0,TA,TA,Mn,GLQ,832,Unf,0,80,912,SBrkr,912,0,0,912,1,1,1,0,3,1,Gd,5,Typ,0,Detchd,1962.0,Unf,1,288,TA,TA,168,0,0,0,0,0,0,5,2008,WD,142000
20,RL,65.0,8450,SawyerW,7,5,2000,2001,VinylSd,VinylSd,108.0,Gd,TA,No,Unf,0,Unf,0,1349,1349,SBrkr,1349,0,0,1349,0,0,2,0,3,1,TA,6,Typ,0,Attchd,2000.0,Unf,2,539,TA,TA,120,55,0,0,0,0,0,12,2007,WD,179000
80,RL,70.0,12886,Sawyer,5,6,1963,1999,HdBoard,HdBoard,0.0,Gd,TA,Av,ALQ,444,Unf,0,76,520,SBrkr,1464,0,0,1464,0,1,2,0,3,1,TA,6,Min2,1,Attchd,1997.0,RFn,2,480,TA,TA,302,0,0,0,100,0,0,10,2009,WD,175000
120,RL,41.0,5395,StoneBr,8,5,1993,1993,HdBoard,HdBoard,0.0,Gd,TA,No,GLQ,733,Unf,0,604,1337,SBrkr,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1993.0,RFn,2,462,TA,TA,96,0,70,168,0,0,0,10,2008,WD,180000
60,RL,,8963,NWAmes,8,9,1976,1996,VinylSd,VinylSd,289.0,TA,Gd,No,GLQ,575,ALQ,80,487,1142,SBrkr,1175,1540,0,2715,0,1,3,1,4,1,Gd,11,Typ,2,BuiltIn,1994.0,Fin,2,831,TA,TA,0,204,0,0,0,0,0,7,2008,WD,299800
60,RL,,8795,Gilbert,7,5,2000,2000,VinylSd,VinylSd,0.0,Gd,TA,No,GLQ,300,Unf,0,652,952,SBrkr,980,1276,0,2256,0,0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2000.0,Fin,2,554,TA,TA,224,54,0,0,0,0,0,4,2009,WD,236000
70,RM,65.0,11700,OldTown,7,7,1880,2003,Stucco,Stucco,0.0,TA,Fa,No,Unf,0,Unf,0,1240,1240,SBrkr,1320,1320,0,2640,0,0,1,1,4,1,Gd,8,Typ,1,Detchd,1950.0,Unf,4,864,TA,TA,181,0,386,0,0,0,0,5,2009,WD,265979
20,RL,59.0,10593,NoRidge,7,5,1996,1996,VinylSd,VinylSd,338.0,Gd,TA,No,GLQ,919,Unf,0,801,1720,SBrkr,1720,0,0,1720,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,1996.0,Fin,2,527,TA,TA,240,56,154,0,0,0,0,3,2010,WD,260400
50,RL,50.0,8405,Edwards,4,3,1945,1950,WdShing,Wd Shng,0.0,,,,,0,,0,0,0,FuseF,1088,441,0,1529,0,0,2,0,4,1,TA,9,Mod,0,Detchd,1945.0,Unf,1,240,TA,TA,92,0,185,0,0,0,0,4,2009,WD,98000
50,RM,55.0,8800,OldTown,4,7,1910,2004,Wd Sdng,Wd Sdng,0.0,TA,Fa,No,Unf,0,Unf,0,576,576,SBrkr,792,348,0,1140,0,0,1,0,3,1,TA,7,Min2,0,,,,0,0,,,0,160,0,0,0,0,0,6,2010,WD,96500
60,RL,,7750,Gilbert,7,5,2003,2003,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,660,660,SBrkr,660,660,0,1320,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,2003.0,Fin,2,400,TA,TA,0,48,0,0,0,0,0,8,2007,WD,162000
20,RL,79.0,9236,CollgCr,6,5,1997,1997,VinylSd,VinylSd,0.0,Gd,TA,Gd,GLQ,1200,Unf,0,279,1479,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,1997.0,RFn,2,576,TA,TA,168,27,0,0,0,0,0,7,2006,WD,217000
60,RL,80.0,10240,NridgHt,8,5,2005,2005,VinylSd,VinylSd,178.0,Gd,TA,Mn,Unf,0,Unf,0,1030,1030,SBrkr,1038,1060,0,2098,0,0,2,1,3,1,Ex,8,Typ,1,Attchd,2005.0,RFn,3,878,TA,TA,192,52,0,0,0,0,0,3,2006,WD,275500
20,RL,61.0,7930,NAmes,6,8,1969,2005,Plywood,Plywood,0.0,TA,TA,No,GLQ,439,LwQ,472,115,1026,SBrkr,1026,0,0,1026,1,0,1,0,3,1,Gd,5,Typ,0,Detchd,1969.0,RFn,2,440,TA,TA,171,48,0,0,0,0,0,7,2009,WD,156000
160,FV,34.0,3230,Somerst,6,5,1999,1999,MetalSd,MetalSd,894.0,Gd,TA,No,GLQ,381,Unf,0,348,729,SBrkr,742,729,0,1471,0,0,2,1,3,1,TA,6,Typ,0,Detchd,1999.0,Unf,2,440,TA,TA,0,24,0,0,0,0,0,3,2009,WD,172500
60,RL,68.0,10769,CollgCr,8,5,2007,2007,VinylSd,VinylSd,0.0,Gd,TA,Av,GLQ,20,Unf,0,846,866,SBrkr,866,902,0,1768,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2007.0,RFn,2,578,TA,TA,144,105,0,0,0,0,0,4,2009,WD,212000
60,RL,,11616,Sawyer,6,5,1978,1978,HdBoard,HdBoard,328.0,TA,TA,Mn,Rec,438,Unf,0,234,672,SBrkr,672,714,0,1386,0,0,2,1,3,1,TA,6,Typ,1,Attchd,1978.0,Fin,2,440,TA,TA,335,0,0,0,0,0,0,4,2010,WD,158900
160,FV,24.0,2280,Somerst,7,5,1999,1999,MetalSd,MetalSd,360.0,Gd,TA,No,ALQ,549,Unf,0,195,744,SBrkr,757,744,0,1501,0,0,2,1,3,1,TA,6,Typ,0,Detchd,1999.0,Unf,2,440,TA,TA,0,0,0,0,0,0,0,8,2008,WD,179400
60,RL,65.0,12257,NoRidge,8,5,1995,1995,VinylSd,VinylSd,513.0,Gd,TA,Av,LwQ,56,ALQ,64,1198,1318,SBrkr,1328,1203,0,2531,0,0,2,1,4,1,Gd,9,Typ,1,Attchd,1995.0,RFn,3,752,TA,TA,222,98,0,0,0,0,0,11,2007,WD,290000
20,RL,70.0,9100,NAmes,6,6,1959,1959,Wd Sdng,Wd Sdng,0.0,TA,TA,No,Rec,612,Unf,0,252,864,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,5,Typ,0,Detchd,2008.0,Unf,1,300,Ex,Ex,0,0,0,0,0,0,450,10,2009,WD,127500
30,RM,60.0,6911,BrkSide,5,5,1924,1950,Wd Sdng,Wd Sdng,0.0,TA,TA,Mn,LwQ,405,Unf,0,740,1145,SBrkr,1301,0,0,1301,0,0,1,0,2,1,Fa,5,Min1,0,Detchd,1965.0,Unf,2,440,TA,TA,0,0,0,0,0,0,0,10,2009,WD,100000
60,FV,72.0,8640,Somerst,7,5,2009,2009,VinylSd,VinylSd,0.0,Gd,TA,Mn,GLQ,24,Unf,0,732,756,SBrkr,764,783,0,1547,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2009.0,Unf,2,614,TA,TA,169,45,0,0,0,0,0,6,2010,Con,215200
60,RL,82.0,9430,NoRidge,8,5,1999,1999,VinylSd,VinylSd,673.0,Gd,TA,Mn,GLQ,1163,Unf,0,89,1252,SBrkr,1268,1097,0,2365,1,0,2,1,3,1,Gd,8,Typ,1,Attchd,1999.0,RFn,3,856,TA,TA,0,128,0,0,180,0,0,7,2009,WD,337000
120,RL,30.0,9549,Veenker,8,5,1995,1996,BrkFace,BrkFace,0.0,Gd,Gd,Av,LwQ,437,GLQ,1057,0,1494,SBrkr,1494,0,0,1494,1,0,1,1,2,1,Ex,6,Typ,1,Attchd,1995.0,Fin,2,481,TA,TA,0,30,0,0,216,0,0,4,2006,WD,270000
20,RL,75.0,14587,Somerst,9,5,2008,2008,VinylSd,VinylSd,284.0,Gd,TA,No,Unf,0,Unf,0,1498,1498,SBrkr,1506,0,0,1506,0,0,2,0,2,1,Ex,6,Typ,1,Attchd,2008.0,Fin,2,592,TA,TA,0,174,0,0,0,0,0,8,2008,New,264132
60,RL,80.0,10421,NWAmes,7,5,1988,1988,HdBoard,HdBoard,42.0,Gd,TA,No,GLQ,394,Unf,0,586,980,SBrkr,980,734,0,1714,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1988.0,Unf,2,496,TA,TA,228,66,156,0,0,0,500,3,2010,WD,196500
50,RL,75.0,12508,Mitchel,6,7,1940,1985,VinylSd,VinylSd,0.0,Gd,TA,Mn,ALQ,660,Unf,0,323,983,SBrkr,983,767,0,1750,1,0,2,0,4,1,TA,7,Mod,0,Attchd,1989.0,Unf,1,423,TA,TA,245,0,156,0,0,0,1300,7,2008,WD,160000
20,RL,70.0,9100,CollgCr,7,5,2004,2005,VinylSd,VinylSd,0.0,Gd,TA,No,GLQ,24,Unf,0,1836,1860,SBrkr,1836,0,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,Attchd,2004.0,Fin,2,484,TA,TA,120,33,0,0,0,0,0,10,2006,WD,216837
60,RL,47.0,53504,StoneBr,8,5,2003,2003,CemntBd,Wd Shng,603.0,Gd,TA,Gd,ALQ,1416,Unf,0,234,1650,SBrkr,1690,1589,0,3279,1,0,3,1,4,1,Ex,12,Mod,1,BuiltIn,2003.0,Fin,3,841,TA,TA,503,36,0,0,210,0,0,6,2010,WD,538000
85,RL,,7252,Sawyer,5,5,1982,1982,Wd Sdng,Wd Sdng,0.0,Gd,TA,Av,GLQ,685,Unf,0,173,858,SBrkr,858,0,0,858,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1983.0,Unf,2,576,TA,TA,120,0,0,0,0,0,0,4,2009,WD,134900
20,RL,67.0,8877,Edwards,4,5,1951,1951,Wd Sdng,Wd Sdng,0.0,Fa,Fa,No,LwQ,836,Unf,0,0,836,FuseF,1220,0,0,1220,0,0,1,0,2,1,TA,6,Typ,0,Detchd,1951.0,Unf,2,396,TA,TA,0,0,0,0,0,0,0,4,2006,COD,102000
80,RL,94.0,7819,Edwards,6,5,1976,1976,Plywood,Plywood,0.0,TA,TA,Av,ALQ,422,BLQ,127,480,1029,SBrkr,1117,0,0,1117,1,0,1,0,3,1,TA,6,Typ,1,Detchd,1976.0,Unf,2,672,TA,TA,144,0,0,0,0,0,0,3,2010,WD,107000
20,RL,70.0,10150,NAmes,5,5,1958,1958,Wd Sdng,Wd Sdng,1.0,TA,TA,No,Rec,456,Unf,0,456,912,FuseA,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,Attchd,1958.0,RFn,1,275,TA,TA,0,0,0,0,0,0,0,7,2007,COD,114500
20,RL,110.0,14226,NridgHt,8,5,2006,2006,VinylSd,VinylSd,375.0,Gd,TA,Av,Unf,0,Unf,0,1935,1935,SBrkr,1973,0,0,1973,0,0,2,0,3,1,Gd,9,Typ,1,Attchd,2006.0,Fin,3,895,TA,TA,315,45,0,0,0,0,0,7,2007,New,395000
120,RM,32.0,4500,Mitchel,6,5,1998,1998,VinylSd,VinylSd,320.0,Ex,TA,No,GLQ,866,Unf,0,338,1204,SBrkr,1204,0,0,1204,1,0,2,0,2,1,TA,5,Typ,0,Attchd,1998.0,Fin,2,412,TA,TA,0,247,0,0,0,0,0,6,2009,WD,162000
20,RL,86.0,11210,CollgCr,7,5,2005,2006,VinylSd,VinylSd,240.0,Gd,TA,Av,GLQ,20,Unf,0,1594,1614,SBrkr,1614,0,0,1614,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,3,865,TA,TA,144,59,0,0,0,0,0,7,2006,New,221500
20,RL,100.0,13350,Sawyer,5,5,1974,1974,HdBoard,Plywood,0.0,TA,TA,No,ALQ,762,Unf,0,102,864,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,Attchd,1974.0,Unf,2,440,TA,TA,241,0,0,0,0,0,0,6,2006,WD,142500
90,RH,60.0,8400,SawyerW,5,5,1977,1977,Plywood,Plywood,320.0,,,,,0,,0,0,0,SBrkr,2020,0,0,2020,0,0,2,0,4,2,TA,10,Typ,2,Detchd,1977.0,Unf,2,630,TA,TA,0,0,0,0,0,0,0,10,2007,WD,144000
90,RL,78.0,10530,Mitchel,6,5,1977,1977,Plywood,ImStucc,90.0,Gd,TA,Gd,GLQ,975,Unf,0,0,975,SBrkr,1004,0,0,1004,1,0,1,0,2,1,TA,4,Typ,0,Attchd,1977.0,Unf,2,504,TA,TA,0,0,0,0,0,0,0,5,2006,WD,135000
20,RL,63.0,7875,Gilbert,7,5,1995,1996,HdBoard,HdBoard,38.0,Gd,Gd,No,Unf,0,Unf,0,1237,1237,SBrkr,1253,0,0,1253,0,0,2,0,3,1,TA,6,Typ,1,Attchd,1995.0,Fin,2,402,TA,TA,220,21,0,0,0,0,0,6,2007,WD,176000
60,RL,65.0,7153,SawyerW,6,5,1992,1992,VinylSd,VinylSd,0.0,Gd,TA,No,ALQ,387,Unf,0,374,761,SBrkr,810,793,0,1603,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,1992.0,RFn,2,484,TA,TA,0,124,0,0,0,0,0,7,2006,WD,175900
20,RL,67.0,16285,CollgCr,7,5,2001,2002,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,1413,1413,SBrkr,1430,0,0,1430,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2001.0,RFn,2,605,TA,TA,0,33,0,0,0,0,0,6,2009,WD,187100
85,RL,,9101,Mitchel,5,6,1978,1978,Plywood,Plywood,104.0,Gd,TA,Av,GLQ,1097,Unf,0,0,1097,SBrkr,1110,0,0,1110,1,0,1,0,1,1,Gd,4,Typ,1,Attchd,1978.0,Fin,2,602,TA,TA,303,30,0,0,0,0,0,7,2009,WD,165500
75,RM,35.0,6300,OldTown,6,6,1914,2001,Wd Sdng,Wd Shng,0.0,TA,TA,No,Unf,0,Unf,0,742,742,SBrkr,742,742,0,1484,0,0,2,0,3,1,TA,9,Typ,1,,,,0,0,,,0,291,134,0,0,0,0,6,2008,WD,128000
20,RL,,9790,NWAmes,6,5,1967,1967,BrkFace,Wd Sdng,0.0,TA,TA,No,Rec,251,LwQ,630,491,1372,SBrkr,1342,0,0,1342,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1967.0,Unf,2,457,TA,TA,0,0,0,0,197,0,0,9,2009,WD,161500
50,RM,60.0,10800,OldTown,5,6,1915,1950,MetalSd,MetalSd,0.0,Fa,TA,No,LwQ,686,Unf,0,0,686,SBrkr,966,686,0,1652,1,0,2,0,4,1,TA,7,Typ,0,Detchd,1961.0,Unf,1,416,TA,TA,0,0,196,0,0,0,1200,6,2010,WD,139000
60,RL,76.0,10142,SawyerW,7,5,2004,2004,VinylSd,VinylSd,0.0,Gd,TA,No,GLQ,656,Unf,0,300,956,SBrkr,956,1128,0,2084,1,0,2,1,4,1,Gd,8,Typ,0,BuiltIn,2004.0,RFn,2,618,TA,TA,0,45,0,0,0,0,0,1,2010,WD,233000
20,RM,50.0,6000,OldTown,4,7,1954,2000,MetalSd,MetalSd,0.0,TA,TA,No,Unf,0,Unf,0,901,901,SBrkr,901,0,0,901,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1954.0,Unf,1,281,Fa,TA,0,0,0,0,0,0,0,8,2008,WD,107900
60,RL,,12205,ClearCr,6,8,1966,2007,HdBoard,HdBoard,157.0,TA,Fa,Gd,LwQ,568,Unf,0,264,832,SBrkr,976,1111,0,2087,0,0,2,1,5,1,Gd,9,Typ,0,Attchd,1966.0,Fin,2,444,TA,TA,133,168,0,0,0,0,0,7,2007,WD,187500
120,RL,43.0,3182,Blmngtn,7,5,2005,2006,VinylSd,VinylSd,11.0,Gd,TA,No,GLQ,16,Unf,0,1129,1145,SBrkr,1145,0,0,1145,0,0,2,0,2,1,Gd,5,Typ,1,Attchd,2005.0,Fin,2,397,TA,TA,100,16,0,0,0,0,0,9,2009,WD,160200
80,RL,,11333,Mitchel,6,5,1976,1976,HdBoard,HdBoard,0.0,Gd,TA,Av,ALQ,539,Unf,0,490,1029,SBrkr,1062,0,0,1062,1,0,1,0,3,1,TA,5,Typ,2,Attchd,1976.0,RFn,2,539,TA,TA,120,0,0,0,0,0,0,5,2007,WD,146800
60,RL,92.0,9920,NoRidge,7,5,1996,1997,MetalSd,MetalSd,0.0,Gd,TA,Av,GLQ,862,Unf,0,255,1117,SBrkr,1127,886,0,2013,1,0,2,1,3,1,TA,8,Typ,1,Attchd,1997.0,Unf,2,455,TA,TA,180,130,0,0,0,0,0,6,2007,WD,269790
20,RL,76.0,9158,Somerst,8,5,2007,2007,CemntBd,CmentBd,140.0,Gd,TA,Av,Unf,0,Unf,0,1496,1496,SBrkr,1496,0,0,1496,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2007.0,Fin,2,474,TA,TA,168,130,0,0,0,0,0,6,2007,New,225000
60,RL,,10832,Gilbert,7,5,1994,1996,MetalSd,MetalSd,0.0,Gd,TA,No,Unf,0,Unf,0,712,712,SBrkr,1086,809,0,1895,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,1994.0,Fin,2,409,TA,TA,143,46,0,0,0,0,500,10,2008,WD,194500
60,RL,70.0,8400,SawyerW,6,6,1980,1981,HdBoard,HdBoard,130.0,Gd,TA,No,Unf,0,Unf,0,650,650,SBrkr,888,676,0,1564,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1980.0,Unf,2,476,TA,TA,0,50,0,0,204,0,0,4,2010,WD,171000
20,RL,71.0,8197,Sawyer,6,5,1977,1977,Plywood,Plywood,148.0,TA,TA,No,Unf,0,Unf,0,660,660,SBrkr,1285,0,0,1285,0,0,1,1,3,1,TA,7,Typ,1,Attchd,1977.0,RFn,2,528,TA,TA,138,0,0,0,0,0,0,4,2007,WD,143500
20,RL,57.0,7677,NAmes,5,5,1953,1953,VinylSd,VinylSd,0.0,TA,TA,No,BLQ,570,Unf,0,203,773,SBrkr,773,0,0,773,0,0,1,0,2,1,TA,4,Typ,0,Attchd,1953.0,Unf,1,240,TA,TA,0,0,0,0,0,0,0,4,2008,WD,110000
60,RL,104.0,13518,NridgHt,9,5,2008,2009,VinylSd,VinylSd,860.0,Ex,TA,No,Unf,0,Unf,0,1926,1926,SBrkr,1966,1174,0,3140,0,0,3,1,4,1,Ex,11,Typ,2,BuiltIn,2009.0,Fin,3,820,TA,TA,144,78,0,0,0,0,0,7,2009,New,485000
50,RL,60.0,7200,SWISU,5,7,1937,1950,Wd Sdng,Wd Sdng,252.0,Gd,TA,No,ALQ,569,Unf,0,162,731,SBrkr,981,787,0,1768,1,0,1,1,3,1,Gd,7,Typ,2,Detchd,1939.0,Unf,1,240,TA,TA,0,0,264,0,0,0,0,6,2007,WD,175000
60,RL,79.0,12798,ClearCr,6,5,1997,1997,VinylSd,VinylSd,0.0,Gd,TA,Gd,GLQ,462,Unf,0,154,616,SBrkr,616,1072,0,1688,1,0,2,1,4,1,Gd,8,Typ,0,Attchd,1997.0,RFn,2,603,TA,TA,403,114,185,0,0,0,400,5,2008,WD,200000
30,RM,40.0,4800,IDOTRR,4,7,1916,1990,MetalSd,MetalSd,0.0,TA,TA,No,LwQ,197,Unf,0,999,1196,FuseA,1196,0,0,1196,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1957.0,Unf,2,440,TA,TA,0,0,0,0,0,0,0,7,2007,WD,109900
60,RL,63.0,8199,CollgCr,7,5,2005,2005,WdShing,Wd Shng,0.0,Gd,TA,Av,GLQ,648,Unf,0,80,728,SBrkr,728,728,0,1456,1,0,2,1,3,1,Gd,7,Typ,1,Attchd,2005.0,Fin,2,410,TA,TA,36,18,0,0,0,0,0,10,2008,WD,189000
60,RL,107.0,13891,NridgHt,9,5,2008,2009,VinylSd,VinylSd,424.0,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,Ex,12,Typ,1,BuiltIn,2009.0,RFn,3,1020,TA,TA,52,170,0,0,192,0,0,1,2009,New,582933
20,RL,75.0,9000,NAmes,5,5,1954,1954,Wd Sdng,Wd Sdng,0.0,TA,TA,No,LwQ,812,Unf,0,124,936,SBrkr,1128,0,0,1128,0,0,1,0,2,1,TA,5,Min1,0,Attchd,1954.0,Unf,1,286,TA,TA,0,0,0,0,0,0,0,6,2006,WD,118000
20,RL,91.0,12274,Somerst,7,5,2008,2008,VinylSd,VinylSd,256.0,Gd,TA,No,Unf,0,Unf,0,1417,1417,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Ex,6,Typ,0,Attchd,2008.0,RFn,2,554,TA,TA,0,60,0,0,0,0,0,7,2008,New,227680
80,RL,75.0,9750,NAmes,5,5,1967,1967,VinylSd,VinylSd,0.0,TA,TA,Av,ALQ,400,Rec,480,100,980,SBrkr,980,0,0,980,0,0,2,0,3,1,TA,6,Typ,0,Attchd,1967.0,Fin,1,384,TA,TA,68,0,0,0,0,0,0,10,2006,WD,135500
70,RL,144.0,21384,BrkSide,5,6,1923,2004,Wd Sdng,Wd Sdng,0.0,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,SBrkr,1072,504,0,1576,2,0,1,1,3,1,Gd,6,Typ,1,Attchd,1923.0,RFn,2,528,TA,TA,0,312,0,0,0,0,0,5,2009,WD,223500
80,RL,85.0,13400,NAmes,5,5,1966,1966,VinylSd,VinylSd,1047.0,TA,TA,Av,ALQ,516,BLQ,128,380,1024,SBrkr,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1966.0,RFn,2,484,TA,TA,0,0,0,0,0,0,0,6,2006,WD,159950
75,RM,90.0,8100,OldTown,5,5,1898,1965,AsbShng,AsbShng,0.0,TA,TA,No,Unf,0,Unf,0,849,849,FuseA,1075,1063,0,2138,0,0,2,0,2,3,TA,11,Typ,0,Detchd,1910.0,Unf,2,360,Fa,Po,40,156,0,0,0,0,0,11,2009,WD,106000
20,RL,78.0,10140,NWAmes,6,6,1974,1999,HdBoard,HdBoard,99.0,TA,TA,No,ALQ,663,LwQ,377,0,1040,SBrkr,1309,0,0,1309,1,0,1,1,3,1,Gd,5,Typ,1,Attchd,1974.0,RFn,2,484,TA,TA,265,0,0,0,0,648,0,1,2006,WD,181000
120,RM,,4438,CollgCr,6,5,2004,2004,VinylSd,VinylSd,169.0,Gd,TA,Gd,GLQ,662,Unf,0,186,848,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,1,Attchd,2004.0,Fin,2,420,TA,TA,140,0,0,0,0,0,0,6,2008,ConLD,144500
20,C (all),66.0,8712,IDOTRR,5,5,1952,1952,Wd Sdng,Wd Sdng,0.0,TA,TA,Av,Unf,0,Unf,0,540,540,FuseA,1044,0,0,1044,0,0,1,0,2,1,Fa,4,Typ,0,Basment,1952.0,Unf,2,504,TA,TA,0,0,0,0,0,0,54,6,2010,WD,55993
20,RL,75.0,9750,NAmes,6,6,1958,1958,MetalSd,MetalSd,243.0,TA,TA,No,Rec,608,Unf,0,834,1442,SBrkr,1442,0,0,1442,0,0,1,1,4,1,TA,7,Typ,0,Attchd,1958.0,RFn,1,301,TA,TA,0,0,275,0,0,0,500,4,2007,COD,157900
50,RL,45.0,8248,Edwards,5,7,1918,1950,Stucco,Stucco,0.0,TA,TA,No,Unf,0,Unf,0,686,686,SBrkr,686,564,0,1250,0,1,1,1,3,1,Fa,7,Typ,0,Detchd,1955.0,Unf,1,280,TA,TA,207,0,96,0,0,0,0,7,2006,WD,116000
20,RL,48.0,12137,CollgCr,7,5,1998,1998,VinylSd,VinylSd,442.0,Gd,TA,No,Unf,0,Unf,0,1649,1649,SBrkr,1661,0,0,1661,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,1998.0,RFn,2,598,TA,TA,0,34,0,0,0,0,0,5,2010,WD,224900
20,RL,,11425,NAmes,5,6,1954,1954,BrkFace,BrkFace,0.0,TA,TA,No,BLQ,486,Unf,0,522,1008,SBrkr,1008,0,0,1008,0,0,1,0,2,1,TA,4,Typ,1,Attchd,1954.0,RFn,1,275,TA,TA,0,0,120,0,0,0,0,7,2006,WD,137000
20,RL,,13265,Mitchel,8,5,2002,2002,CemntBd,CmentBd,148.0,Gd,TA,No,GLQ,1218,Unf,0,350,1568,SBrkr,1689,0,0,1689,1,0,2,0,3,1,Gd,7,Typ,2,Attchd,2002.0,RFn,3,857,TA,TA,150,59,0,0,0,0,0,7,2008,WD,271000
